交易日期,whole_market,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2016-06-01,-3.03023132604641,-3.5727367033641944,-2.5326348680997572,-2.8284695347564246,,-2.935253403483039,-2.8091389650841614,-4.365416124818048,0.7943658142143377
2016-07-01,-3.142026651179977,-3.8340722279354083,-2.859512884278737,-3.233236255240172,,-2.8452359399570644,-3.121593197483292,-4.468978190569493,1.3307776341379092
2016-08-01,-3.0629212678082434,-3.9158673762011036,-2.935436436842384,-3.329406102184683,,-2.508514868293287,-3.0516017340061143,-4.3187526979882405,1.5814658377916901
2016-09-01,-3.1610712919284385,-4.009760794818581,-3.039770271872371,-3.5093352286114725,,-2.613373541060353,-3.2427652129305606,-4.158311511874699,1.408153014602549
2016-10-01,-3.1693957486281708,-4.1326387277265155,-3.1728880700523403,-3.4207668352694447,,-2.6131043089852075,-3.3118103936901333,-4.221746114236106,1.6495197064961318
2016-11-01,-3.151000756241427,-3.9212072620242697,-3.216618524743926,-3.394285494497632,,-2.570170404529368,-3.2529282370613815,-4.398912361966906,1.6594524880670745
2016-12-01,-3.225223283625722,-3.711014825773313,-3.133410906551346,-3.4021189349201366,,-2.8363254978450265,-3.373399073813305,-4.710876060744441,1.5529178112010937
2017-01-01,-3.305170881449866,-3.7619310644657027,-3.2480790836822853,-3.6404973009805923,,-2.8287150412780475,-3.501524300217474,-4.920413989821175,1.7273001072297953
2017-02-01,-3.2310841732005957,-3.5528310364042692,-3.0164504991668406,-3.4817607865590037,,-2.825986320362563,-3.2917381275139883,-4.993473867043091,1.5069869215791667
2017-03-01,-3.218024387859888,-3.511525483107358,-2.836729698163521,-3.6132455292605306,,-2.8017036001000877,-3.529721816034571,-4.690886569268398,1.4199774778488294
2017-04-01,-3.3984804210037143,-3.6043799235949545,-3.268371256699031,-4.0603083440208065,,-3.0967163537814115,-3.698796055612898,-4.852440080043407,1.7539845636600888
2017-05-01,-3.252321254133193,-3.4912452941283685,-2.9627591431281664,-3.891824116026297,,-2.9164753100781278,-3.717896735627851,-4.954477127339849,2.1307644443298877
2017-06-01,-3.4160853030343583,-3.8710501028578834,-3.337998089452479,-4.17355177066494,,-2.9820700683329444,-3.683202906413826,-5.183925409117266,2.2815367225324064
2017-07-01,-3.2887395437189877,-3.8090148686349456,-3.2180076424535695,-4.0859152964846395,,-2.851671124695614,-3.5404027161215055,-5.186934666760734,2.633105006051671
2017-08-01,-3.394450186438822,-4.323557382979405,-3.6072445843380634,-4.0228609943243345,,-2.76573678274404,-3.427498584716866,-5.336985786657895,2.6850683076224273
