date_key,gain_whole_market_simple,gain_000852.SH_simple,bench_000852.SH
2006-04-13,0.3052345334512705,0.05954655517318472,0.10009509525704054
2006-04-14,0.364322675117783,0.07699888926667331,0.11754742935052914
2006-04-17,0.4039904726826119,0.08835915290666561,0.12890769299052143
2006-04-18,0.4232333479327674,0.08649716280354781,0.12704570288740363
2006-04-19,0.4173421608933572,0.08309066409619241,0.12363920418004823
2006-04-20,0.4549784821564231,0.09548143104193961,0.11124843723430103
2006-04-21,0.3978563003405857,0.09369941396341751,0.11303045431282313
2006-04-24,0.3983792942592676,0.07147924821188041,0.09081028856128603
2006-04-25,0.40872710943650953,0.07716841565848521,0.08512112111468123
2006-04-26,0.4796760234966688,0.08846378751735652,0.09641649297355254
2006-04-27,0.4656646274571352,0.08701011673718502,0.09787016375372404
2006-04-28,0.4339419673240204,0.07896909709412282,0.10591118339678623
2006-05-08,0.4816044081072208,0.05005550635973212,0.13482477413117694
2006-05-09,0.6217376719073164,0.07987830136577312,0.16464756913721795
2006-05-10,0.6736184996772902,0.09465118417995352,0.17942045195139836
2006-05-11,0.6383460477412337,0.09036380449153522,0.17513307226298006
2006-05-12,0.7353279281112229,0.12199479880202033,0.20676406657346516
2006-05-15,0.9419509180035655,0.16207283513768903,0.24684210290913386
2006-05-16,0.8429104691209525,0.1366783000127904,0.22144756778423524
2006-05-17,0.8678246705131528,0.15606316593798972,0.24083243370943455
2006-05-18,0.878940984375805,0.17402647685122302,0.25879574462266786
2006-05-19,0.9029246941877767,0.14535008494053342,0.28747213653335746
2006-05-22,0.9567143311369881,0.17140674039630802,0.3135287919891321
2006-05-23,0.7599744897075421,0.1334917281465826,0.2756137797394067
2006-05-24,0.7100533913550802,0.11647411342257022,0.2585961650153943
2006-05-25,0.7400049208896241,0.13515309577088702,0.27727514736371106
2006-05-26,0.6415371832504931,0.10890676788909623,0.3035214752455019
2006-05-29,0.5659815231419171,0.13328554903548842,0.3279002563918941
2006-05-30,0.6195715047369078,0.14990202704284583,0.34451673439925146
2006-05-31,0.649409675683862,0.14555323772938014,0.3488655237127172
2006-06-01,0.8151950030091898,0.18984136792226755,0.3931536539056046
2006-06-02,0.800767704832545,0.19733604810752214,0.4006483340908592
2006-06-05,0.8697822174268452,0.22500295807941254,0.4283152440627496
2006-06-06,0.8515390417041141,0.22430024925021613,0.42761253523355325
2006-06-07,1.142010053129314,0.28297611048482874,0.36893667399894065
2006-06-08,1.1226942857145419,0.28514492454517004,0.36676785993859934
2006-06-09,1.0571989355740716,0.26249998242541667,0.34412291781884596
2006-06-12,1.0452630536260081,0.26441911527388734,0.3422037849703753
2006-06-13,1.0578687106747955,0.27129341381485245,0.3490780835113404
2006-06-14,1.0961846421866004,0.26976893611238806,0.347553605808876
2006-06-15,1.104355050076097,0.27760817829161527,0.3553928479881032
2006-06-16,1.1228830155284353,0.2996235230602219,0.37740819275670984
2006-06-19,1.1793629507747625,0.31081246800009327,0.3885971376965812
2006-06-20,1.214634466222375,0.32372179534375095,0.4015064650402389
2006-06-21,1.1949841370732164,0.31845425568158936,0.3962389253780773
2006-06-22,1.195907005810685,0.3203393361690506,0.39812400586553853
2006-06-23,1.2409301575507523,0.33351787887830286,0.4113025485747908
2006-06-26,1.221491363428703,0.31679663056391255,0.42802379688918113
2006-06-27,1.230502559805305,0.32113177020542977,0.43235893653069835
2006-06-28,1.2272706268010478,0.32205240680299835,0.4332795731282669
2006-06-29,1.3306231972061378,0.33918160711361567,0.45040877343888425
2006-06-30,1.3367468160944653,0.34840991318206055,0.44118046737043937
2006-07-03,1.2467937223263421,0.33372405439972264,0.4558663261527773
2006-07-04,1.2790794028545238,0.33971097460115435,0.44987940595134557
2006-07-05,1.230249082704775,0.34181753386296854,0.4477728466895314
2006-07-06,1.2298533883195326,0.31438931922418095,0.47520106132831896
2006-07-07,1.24899929298171,0.31336199381524044,0.4762283867372595
2006-07-10,1.2734295921744665,0.3288572418909819,0.49172363481300096
2006-07-11,1.263113098549027,0.3375470767058335,0.5004134696278526
2006-07-12,1.26361438929746,0.3365804500212926,0.4994468429433117
2006-07-13,1.4059795736572578,0.2648749278556489,0.427741320777668
2006-07-14,1.414025089912838,0.2563234975452412,0.43629275108807575
2006-07-17,1.46483614756348,0.27557457626948,0.45554382981231456
2006-07-18,1.4797927608950938,0.2838119426805637,0.46378119622339825
2006-07-19,1.5942503088151918,0.3019872210720955,0.4456059178318664
2006-07-20,1.5568582264850872,0.29202856593912674,0.4555645729648352
2006-07-21,1.5278456419713238,0.2933388520552758,0.4568748590809843
2006-07-24,1.520878832279595,0.29195634994825403,0.4554923569739625
2006-07-25,1.4592739815299667,0.2777864443402585,0.46966226258195803
2006-07-26,1.4745450392500101,0.2874952530767263,0.4793710713184258
2006-07-27,1.4883422264112964,0.2816753729445681,0.47355119118626765
2006-07-28,1.534808460065985,0.28790019369009234,0.46732637044074343
2006-07-31,1.5810053990753203,0.24624877189261263,0.4256749486432637
2006-08-01,1.6383104170677956,0.2640472844836668,0.4078764360522095
2006-08-02,1.6295525445163588,0.2741067550787612,0.39781696545711515
2006-08-03,1.6222366045252365,0.2710990827658376,0.39480929314419155
2006-08-04,1.6159400099905576,0.2329919922319604,0.3567022026103144
2006-08-07,1.6657004637074602,0.2623156083472568,0.327378586495018
2006-08-08,1.5358670295968486,0.2272975973972742,0.3623965974450006
2006-08-09,1.5371797730508556,0.2331660463336176,0.368265046381344
2006-08-10,1.58807551749932,0.2170814502717101,0.3843496424432515
2006-08-11,1.5699244531479433,0.2113395945358355,0.3900914981791261
2006-08-14,1.478784627087983,0.1779811518446408,0.3567330554879314
2006-08-15,1.4315578658169696,0.1979880422866135,0.37673994592990406
2006-08-16,1.5021903782952675,0.21304268775453802,0.3917945913978286
2006-08-17,1.5434216441045894,0.21837469006797733,0.3864625890843893
2006-08-18,1.5651376672349313,0.22555930765834253,0.3792779714940241
2006-08-21,1.5663962987721531,0.21615652854342324,0.3886807506089434
2006-08-22,1.5322376266218443,0.20580013507995273,0.3990371440724139
2006-08-23,1.53021441428732,0.20355027471289502,0.3967872837053562
2006-08-24,1.5317258214843001,0.18929530952244772,0.4110422488958035
2006-08-25,1.5232453329953792,0.1891631588084453,0.4111743996098059
2006-08-28,1.639292596222597,0.2122165250973664,0.434227765898727
2006-08-29,1.633559762295544,0.21265717421910701,0.43378711677698645
2006-08-30,1.658845297901532,0.22294858689411412,0.44407852945199355
2006-08-31,1.666673193977821,0.21759950473943482,0.4494276116066728
2006-09-01,1.75128484144615,0.2367791861007955,0.4302479302453121
2006-09-04,1.7913022258314328,0.21197526752417892,0.45505184882192873
2006-09-05,1.796100615974707,0.2132409112529141,0.45631749255066395
2006-09-06,1.7961523216225674,0.2211151611915706,0.46419174248932044
2006-09-07,1.8660112066749792,0.2368365292678239,0.44847037441306714
2006-09-08,1.8510217240530211,0.2341756989388554,0.45113120474203566
2006-09-11,1.829112961800158,0.2257509164731677,0.45955598720772334
2006-09-12,1.7986431747866245,0.22052478432986058,0.4647821193510304
2006-09-13,1.8384955472115119,0.23303916443664208,0.4522677392442489
2006-09-14,1.8368299634967176,0.2312020685417301,0.4541048351391609
