交易日期,000016.SH-行情统计-20251203,000300.SH-行情统计-20251203,000510.SH-行情统计-20251203,000688.SH-行情统计-20251203,000852.SH-行情统计-20251203,000905.SH-行情统计-20251203,399006.SZ-行情统计-20251203,932000.CSI-行情统计-20251203
2005-12-30,-0.006858710562414272,-0.009205712262480792,-0.008429001031674543,,-0.011321108882084485,-0.007637727141621031,,
2006-01-04,0.020341536916122616,0.019470464020791445,0.018086024837845605,,0.011616868785153223,0.013486333461220967,,
2006-01-05,0.018754614816637982,0.01880118543067466,0.01746031746031762,,0.01544813672246148,0.012618586030078038,,
2006-01-06,0.010944143795902583,0.01136446571371974,0.010813583228260537,,0.008224558161025852,0.01043354139997521,,
2006-01-09,0.001660891384872798,0.005381276867725715,0.005877502695617265,,0.01585664856442337,0.014720721124739322,,
2006-01-10,0.0003220842429230153,0.002973596513714316,0.0028795426361476473,,0.0028082917916676386,0.006761907918724441,,
2006-01-11,-0.0074890288112955394,-0.0047743188672493275,-0.00595213144988882,,-0.009267277737164736,-0.005147115310747519,,
2006-01-12,0.005166530494545185,0.010518962896002071,0.01207041956567556,,0.021455086217661234,0.023077771649200107,,
2006-01-13,-0.00650266561476498,-0.004991257674948235,-0.0041352012915992775,,0.005334459497005062,0.0054775614069138,,
2006-01-16,-0.019551459441249364,-0.01774603855702317,-0.01713245753493431,,-0.013055349819259154,-0.013050938337801576,,
2006-01-17,0.004258243443900467,0.0029643035446829114,0.0025007981270617208,,-0.0014112903225805828,-0.0011408951137092949,,
2006-01-18,0.020516643042181926,0.020045836833317843,0.019882171859243236,,0.019427058797137686,0.0216038638934819,,
2006-01-19,0.006513799916182839,0.007726561070332094,0.0074002373071879735,,0.00599652311687171,0.011467938752475648,,
2006-01-20,-0.0002498245280101452,0.0021387784750106498,0.001198483298721964,,-0.00617952335641081,0.0030108115505680377,,
2006-01-23,-0.00029748447131061617,0.0028389071214287576,0.002342500386977031,,0.0011775581625690368,0.008711441376197948,,
2006-01-24,-0.001987787604299296,0.00294129457115333,0.002223777951653405,,-0.006474448462730709,-0.00074916499318467,,
2006-01-25,0.010173413162225975,0.010519572811258149,0.00835148128364227,,-0.017835015046910985,-0.002665694798771323,,
2006-02-06,0.016623572887519478,0.02340530903328042,0.022035227839977134,,0.024500968773937704,0.024138903099844455,,
2006-02-07,-0.005109921376891702,-0.003184189386680525,-0.0034089549858458135,,0.006355349819125333,0.0006728446034804936,,
2006-02-08,0.006898805841222488,0.003039011981280426,0.004650837150687037,,0.010335973777656493,0.0013957231781738244,,
2006-02-09,-0.013656704305687661,-0.013038806663633551,-0.013489701036367485,,-0.011149441446507646,-0.013591877428937638,,
2006-02-10,0.010778091208274665,0.012495096116123872,0.012695273079562419,,0.011690726159230058,0.011572020875017852,,
2006-02-13,-0.00043024756677556564,-0.0007071313714474003,0.0009666168410562559,,0.0014917467489650171,-0.003466557911908641,,
2006-02-14,0.003548161935784,0.00670796134198004,0.006391430306529777,,0.008224767126836285,0.008860241456926543,,
2006-02-15,0.006225004347070184,0.0030138753815489583,0.0021565155457072827,,0.0017985418963910593,0.00010141370707672515,,
2006-02-16,-0.013790004838598269,-0.02067853234260708,-0.022486106586909194,,-0.023264263654530493,-0.027956923825748325,,
2006-02-17,0.0022662227673617696,0.0002450692075441907,-0.0004847065001161166,,-0.006881838074398239,-0.008971510238996894,,
2006-02-20,-2.3310294991807368e-05,0.0012446465497808479,-0.00013133833766076908,,-0.008945588348701627,-0.006547437341445694,,
2006-02-21,0.017016912013240626,0.016816099604557433,0.016490178643602027,,0.020842828399604274,0.01721817815781379,,
2006-02-22,-0.0028307184523878037,-0.000895246529716287,-0.0010536779324055168,,0.0013284840037457446,-7.291514760099371e-05,,
2006-02-23,0.008677163544420052,0.0033529564790100164,0.0025971699802971315,,0.0014245943712209996,-0.0012813167352466737,,
