Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),unnamed_12,unnamed_13
399006.SZ,20240126,1,1720.78,1703.48,1714.53,1679.34,1682.48,-38.31,-2.2261,1173517.46,170491394.1,33361,20240126180000000
399006.SZ,20240129,1,1682.48,1680.15,1685.6,1623.81,1623.81,-58.67,-3.4868,1105297.1,162726679.9,33361,20240129180000000
399006.SZ,20240130,1,1623.81,1613.46,1631.53,1582.42,1583.77,-40.04,-2.4659,953371.39,131103400.7,33361,20240130180000000
399006.SZ,20240131,1,1583.77,1585.21,1601.89,1573.16,1573.37,-10.4,-0.6566,1301162.95,166572423.2,33361,20240131180000000
399006.SZ,20240201,1,1573.37,1567.83,1616.4,1563.38,1589.04,15.67,0.9957,1186630.92,150465715.5,33361,20240201180000000
399006.SZ,20240202,1,1589.04,1585.96,1595.98,1512.06,1550.37,-38.66,-2.4331,1396809.73,165877906.8,33361,20240202180000000
399006.SZ,20240205,1,1550.37,1534.19,1600.33,1482.99,1562.61,12.24,0.7892,1847913.29,196172868.1,33361,20240205180000000
399006.SZ,20240206,1,1562.61,1544.96,1668.89,1544.5,1667.45,104.84,6.709,1837161.22,198499862.8,33361,20240206180000000
399006.SZ,20240207,1,1667.45,1663.18,1711.42,1658.46,1707.02,39.57,2.3734,1890881.32,210687215.9,33361,20240207180000000
399006.SZ,20240208,1,1707.02,1716.63,1764.39,1713.77,1726.86,19.84,1.1622,1923378.81,219535023.8,33361,20240208180000000
399006.SZ,20240219,1,1726.86,1752.86,1752.86,1722.84,1746.42,19.56,1.1329,1824488.33,221972513.0,33361,20240219180000000
399006.SZ,20240220,1,1746.42,1739.03,1749.27,1722.49,1746.18,-0.25,-0.0141,1478681.47,196270502.3,33361,20240220180000000
399006.SZ,20240221,1,1746.18,1728.45,1783.81,1724.29,1752.48,6.3,0.3609,1775090.93,227652468.8,33361,20240221180000000
399006.SZ,20240222,1,1752.48,1752.79,1761.12,1742.14,1757.87,5.39,0.3076,1562422.14,204125664.6,33361,20240222180000000
399006.SZ,20240223,1,1757.87,1766.96,1767.26,1742.49,1758.19,0.32,0.0184,1844597.61,243084226.8,33361,20240223180000000
399006.SZ,20240226,1,1758.19,1752.76,1768.1,1738.33,1751.7,-6.49,-0.3691,1924374.47,254309133.4,33361,20240226180000000
399006.SZ,20240227,1,1751.7,1743.49,1793.98,1740.83,1793.98,42.28,2.4134,1866273.52,264736013.4,33361,20240227180000000
399006.SZ,20240228,1,1793.98,1799.61,1829.14,1748.97,1748.97,-45.01,-2.5089,2614609.36,347604753.3,33361,20240228180000000
399006.SZ,20240229,1,1748.97,1739.97,1809.66,1739.97,1807.03,58.06,3.3199,1868598.27,257163352.2,33361,20240229180000000
399006.SZ,20240301,1,1807.03,1808.2,1830.94,1795.85,1824.03,17.0,0.9408,1792231.55,265744413.3,33361,20240301180000000
399006.SZ,20240304,1,1824.03,1827.13,1847.25,1817.66,1834.83,10.8,0.592,1791821.27,267809096.6,33361,20240304180000000
399006.SZ,20240305,1,1834.83,1818.59,1843.08,1813.27,1833.66,-1.17,-0.0639,1702758.39,265925759.3,33361,20240305180000000
399006.SZ,20240306,1,1833.66,1822.54,1855.61,1810.9,1832.58,-1.08,-0.0589,1503068.99,227200848.1,33361,20240306180000000
399006.SZ,20240307,1,1832.58,1830.26,1838.71,1789.87,1789.94,-42.64,-2.327,1647710.32,238945039.1,33361,20240307180000000
399006.SZ,20240308,1,1789.94,1793.51,1813.1,1779.77,1807.29,17.36,0.9697,1371151.2,207854018.4,33361,20240308180000000
399006.SZ,20240311,1,1807.29,1817.07,1890.87,1812.79,1890.41,83.12,4.5989,1605298.92,256133876.0,33361,20240311180000000
399006.SZ,20240312,1,1890.41,1896.45,1915.09,1885.64,1906.04,15.63,0.8266,1852038.21,280641919.1,33361,20240312180000000
399006.SZ,20240313,1,1906.04,1911.98,1911.98,1890.66,1895.15,-10.89,-0.5713,1817454.64,276725513.3,33361,20240313180000000
399006.SZ,20240314,1,1895.15,1895.73,1912.11,1870.02,1883.02,-12.13,-0.6399,1639764.54,249070106.8,33361,20240314180000000
399006.SZ,20240315,1,1883.02,1877.57,1886.95,1848.22,1884.09,1.07,0.0567,1486723.38,237382152.6,33361,20240315180000000
399006.SZ,20240318,1,1884.09,1906.12,1926.4,1902.13,1926.4,42.31,2.2456,1787929.77,285294742.2,33361,20240318180000000
399006.SZ,20240319,1,1926.4,1917.92,1925.69,1906.94,1906.94,-19.46,-1.0101,1731034.35,277456760.6,33361,20240319180000000
399006.SZ,20240320,1,1906.94,1898.18,1915.46,1897.6,1909.25,2.31,0.121,1730634.76,269810124.1,33361,20240320180000000
399006.SZ,20240321,1,1909.25,1912.81,1920.55,1897.05,1897.09,-12.15,-0.6364,1889611.85,284068913.9,33361,20240321180000000
399006.SZ,20240322,1,1897.09,1893.14,1897.31,1860.35,1869.17,-27.92,-1.4717,2008947.91,295657843.3,33361,20240322180000000
399006.SZ,20240325,1,1869.17,1864.53,1871.06,1833.1,1833.44,-35.73,-1.9117,1794021.76,268690216.4,33361,20240325180000000
399006.SZ,20240326,1,1833.44,1832.66,1856.2,1829.48,1841.54,8.09,0.4415,1637369.39,253211554.0,33361,20240326180000000
399006.SZ,20240327,1,1841.54,1840.19,1840.19,1789.82,1789.82,-51.72,-2.8083,1604504.58,226295560.9,33361,20240327180000000
399006.SZ,20240328,1,1789.82,1790.58,1829.47,1787.96,1806.9,17.08,0.9542,1665572.34,237575033.7,33361,20240328180000000
399006.SZ,20240329,1,1806.9,1806.67,1822.75,1800.2,1818.2,11.31,0.6257,1547912.78,217252295.3,33361,20240329180000000
399006.SZ,20240401,1,1818.2,1833.49,1872.12,1833.49,1872.12,53.91,2.9653,1620473.95,240420692.4,33361,20240401180000000
399006.SZ,20240402,1,1872.12,1869.32,1869.96,1851.25,1860.49,-11.62,-0.6209,1680308.41,244229792.5,33361,20240402180000000
399006.SZ,20240403,1,1860.49,1853.56,1853.87,1839.21,1840.41,-20.08,-1.0794,1520655.64,218014560.5,33361,20240403180000000
399006.SZ,20240408,1,1840.41,1834.45,1840.55,1807.05,1807.05,-33.36,-1.8128,1413260.21,202923012.6,33361,20240408180000000
399006.SZ,20240409,1,1807.05,1807.48,1827.68,1801.71,1827.58,20.53,1.1361,1235446.21,183115355.2,33361,20240409180000000
399006.SZ,20240410,1,1827.58,1818.41,1818.73,1781.13,1789.94,-37.64,-2.0594,1347164.61,188668185.9,33361,20240410180000000
399006.SZ,20240411,1,1789.94,1777.2,1799.86,1775.66,1782.09,-7.86,-0.4389,1264691.48,180139138.0,33361,20240411180000000
399006.SZ,20240412,1,1782.09,1780.99,1789.27,1760.94,1762.88,-19.21,-1.0778,1248253.06,181935202.2,33361,20240412180000000
399006.SZ,20240415,1,1762.88,1770.17,1807.95,1770.17,1795.52,32.64,1.8516,1682217.13,217304264.3,33361,20240415180000000
399006.SZ,20240416,1,1795.52,1783.57,1791.3,1759.51,1760.2,-35.32,-1.967,1728264.0,209825212.2,33361,20240416180000000
399006.SZ,20240417,1,1760.2,1765.29,1797.55,1765.29,1797.31,37.11,2.1083,1599902.2,207002813.1,33361,20240417180000000
399006.SZ,20240418,1,1797.31,1784.78,1807.79,1765.7,1787.49,-9.82,-0.5465,1493728.95,205378631.4,33361,20240418180000000
399006.SZ,20240419,1,1787.49,1772.18,1775.38,1740.4,1756.0,-31.49,-1.7616,1395535.57,191991204.5,33361,20240419180000000
399006.SZ,20240422,1,1756.0,1739.01,1766.25,1735.28,1750.46,-5.54,-0.3153,1320545.45,178696500.2,33361,20240422180000000
399006.SZ,20240423,1,1750.46,1753.58,1764.77,1740.79,1753.16,2.7,0.1541,1295491.96,178489066.1,33361,20240423180000000
399006.SZ,20240424,1,1753.16,1757.31,1768.24,1744.36,1765.41,12.25,0.6987,1502166.22,208741312.3,33361,20240424180000000
399006.SZ,20240425,1,1765.41,1753.12,1778.8,1747.82,1764.73,-0.68,-0.0387,1514057.21,206301774.6,33361,20240425180000000
399006.SZ,20240426,1,1764.73,1767.72,1826.49,1767.72,1823.74,59.01,3.3441,1843756.58,263592819.9,33361,20240426180000000
399006.SZ,20240429,1,1823.74,1831.44,1904.92,1831.44,1887.57,63.83,3.4999,1867454.6,277576503.9,33361,20240429180000000
399006.SZ,20240430,1,1887.57,1874.68,1878.83,1857.76,1858.39,-29.18,-1.5458,1621807.21,219039008.0,33361,20240430180000000
399006.SZ,20240506,1,1858.39,1896.84,1907.02,1889.78,1895.21,36.81,1.981,1610404.64,235736178.8,33361,20240506180000000
399006.SZ,20240507,1,1895.21,1896.72,1900.94,1888.26,1892.54,-2.67,-0.1408,1647186.73,236764583.7,33361,20240507180000000
399006.SZ,20240508,1,1892.54,1887.82,1887.82,1863.22,1865.11,-27.43,-1.4494,1659415.38,225525079.0,33361,20240508180000000
399006.SZ,20240509,1,1865.11,1872.7,1903.11,1872.7,1900.01,34.9,1.8713,1582758.22,228084250.4,33361,20240509180000000
399006.SZ,20240510,1,1900.01,1899.05,1900.1,1872.07,1878.17,-21.84,-1.1497,1634972.04,225068982.9,33361,20240510180000000
399006.SZ,20240513,1,1878.17,1859.34,1876.17,1851.25,1860.37,-17.8,-0.9477,1488019.73,206351333.6,33361,20240513180000000
399006.SZ,20240514,1,1860.37,1864.39,1873.14,1851.39,1855.6,-4.77,-0.2563,1478739.24,192341185.3,33361,20240514180000000
399006.SZ,20240515,1,1855.6,1857.58,1866.41,1837.54,1838.89,-16.71,-0.9005,1400587.49,179896392.0,33361,20240515180000000
399006.SZ,20240516,1,1838.89,1846.98,1861.38,1837.02,1844.21,5.32,0.2895,1470688.64,190380835.6,33361,20240516180000000
399006.SZ,20240517,1,1844.21,1838.98,1865.9,1833.43,1864.94,20.73,1.1239,1497895.62,208187423.5,33361,20240517180000000
399006.SZ,20240520,1,1864.94,1869.55,1887.05,1865.88,1875.93,10.99,0.5892,1562775.46,217240081.8,33361,20240520180000000
399006.SZ,20240521,1,1875.93,1871.78,1873.09,1855.44,1861.48,-14.45,-0.7701,1390814.34,186846175.9,33361,20240521180000000
399006.SZ,20240522,1,1861.48,1863.14,1883.17,1855.25,1877.93,16.45,0.8834,1384688.62,204131635.4,33361,20240522180000000
399006.SZ,20240523,1,1877.93,1876.56,1879.62,1847.69,1852.07,-25.86,-1.377,1522652.14,218396407.0,33361,20240523180000000
399006.SZ,20240524,1,1852.07,1845.01,1861.93,1818.14,1818.56,-33.51,-1.8091,1396253.33,203692809.1,33361,20240524180000000
399006.SZ,20240527,1,1818.56,1824.17,1832.82,1802.77,1830.96,12.4,0.6816,1364332.18,190361238.8,33361,20240527180000000
399006.SZ,20240528,1,1830.96,1824.09,1827.74,1805.65,1806.25,-24.7,-1.3492,1344876.19,190307684.1,33361,20240528180000000
399006.SZ,20240529,1,1806.25,1808.49,1832.71,1804.11,1811.07,4.81,0.2665,1318656.13,185223719.9,33361,20240529180000000
399006.SZ,20240530,1,1811.07,1810.66,1820.29,1805.35,1813.15,2.09,0.1152,1290048.65,179770180.7,33361,20240530180000000
399006.SZ,20240531,1,1813.15,1812.61,1831.71,1805.11,1805.11,-8.05,-0.4437,1407672.5,198011043.3,33361,20240531180000000
399006.SZ,20240603,1,1805.11,1806.41,1823.51,1800.2,1819.46,14.35,0.7948,1519534.07,215819689.6,33361,20240603180000000
399006.SZ,20240604,1,1819.46,1816.37,1848.56,1815.07,1843.59,24.14,1.3266,1488294.85,201924036.8,33361,20240604180000000
399006.SZ,20240605,1,1843.59,1840.08,1858.69,1833.55,1833.55,-10.04,-0.5447,1359988.9,182175291.9,33361,20240605180000000
399006.SZ,20240606,1,1833.55,1840.25,1845.55,1815.28,1820.45,-13.1,-0.7145,1724318.71,216374277.8,33361,20240606180000000
399006.SZ,20240607,1,1820.45,1812.46,1820.74,1764.84,1781.07,-39.38,-2.1631,1331170.37,182415895.2,33361,20240607180000000
399006.SZ,20240611,1,1781.07,1766.92,1791.0,1761.58,1787.3,6.23,0.3499,1226481.44,168041545.9,33361,20240611180000000
399006.SZ,20240612,1,1787.3,1779.32,1789.41,1778.13,1779.42,-7.88,-0.4411,1269995.46,174965478.6,33361,20240612180000000
399006.SZ,20240613,1,1779.42,1786.11,1799.09,1776.08,1777.79,-1.63,-0.0914,1286566.64,190676046.8,33361,20240613180000000
399006.SZ,20240614,1,1777.79,1777.28,1792.8,1758.89,1791.36,13.57,0.7634,1290818.1,212608001.0,33361,20240614180000000
399006.SZ,20240617,1,1791.36,1780.94,1811.0,1780.51,1806.19,14.83,0.8279,1217620.34,190652324.8,33361,20240617180000000
399006.SZ,20240618,1,1806.19,1805.16,1822.11,1802.63,1811.36,5.17,0.2863,1354867.11,200164039.1,33361,20240618180000000
399006.SZ,20240619,1,1811.36,1816.06,1816.06,1788.17,1788.5,-22.87,-1.2625,1395925.77,200310056.0,33361,20240619180000000
399006.SZ,20240620,1,1788.5,1787.24,1793.71,1761.65,1762.7,-25.79,-1.4423,1409654.9,196278868.3,33361,20240620180000000
399006.SZ,20240621,1,1762.7,1756.67,1762.43,1742.47,1755.88,-6.82,-0.3872,1127819.33,161582496.7,33361,20240621180000000
399006.SZ,20240624,1,1755.88,1745.93,1755.52,1729.1,1731.51,-24.36,-1.3874,1322055.3,174328989.2,33361,20240624180000000
399006.SZ,20240625,1,1731.51,1724.64,1729.22,1691.02,1700.02,-31.49,-1.8186,1208611.41,164448686.9,33361,20240625180000000
399006.SZ,20240626,1,1700.02,1700.95,1733.79,1696.12,1730.64,30.62,1.801,1347827.39,177948029.9,33361,20240626180000000
399006.SZ,20240627,1,1730.64,1719.78,1721.0,1702.24,1703.2,-27.44,-1.5856,1304360.1,176819762.1,33361,20240627180000000
399006.SZ,20240628,1,1703.2,1696.94,1720.95,1680.42,1683.43,-19.77,-1.1608,1373115.87,189077558.2,33361,20240628180000000
399006.SZ,20240701,1,1683.43,1679.66,1689.54,1652.01,1682.69,-0.74,-0.0439,1217174.07,169866285.5,33361,20240701180000000
399006.SZ,20240702,1,1682.69,1677.67,1683.85,1660.32,1665.04,-17.66,-1.0493,1333551.63,172136530.8,33361,20240702180000000
399006.SZ,20240703,1,1665.04,1664.99,1675.65,1648.24,1660.12,-4.91,-0.2949,1325622.23,157957253.5,33361,20240703180000000
399006.SZ,20240704,1,1660.12,1666.39,1674.75,1647.22,1647.22,-12.9,-0.7773,1276017.02,152758086.1,33361,20240704180000000
399006.SZ,20240705,1,1647.22,1648.74,1662.32,1631.89,1655.59,8.37,0.5084,1215121.45,143922770.2,33361,20240705180000000
399006.SZ,20240708,1,1655.59,1651.64,1652.19,1624.55,1628.76,-26.84,-1.6209,1206438.98,142701915.3,33361,20240708180000000
399006.SZ,20240709,1,1628.76,1625.52,1660.33,1614.61,1652.12,23.36,1.4341,1408074.15,181861746.5,33361,20240709180000000
399006.SZ,20240710,1,1652.12,1642.86,1668.09,1641.84,1651.11,-1.01,-0.061,1274034.12,168959737.1,33361,20240710180000000
399006.SZ,20240711,1,1651.11,1673.54,1694.78,1658.96,1685.12,34.01,2.0597,1509819.24,199754873.9,33361,20240711180000000
399006.SZ,20240712,1,1685.12,1680.14,1692.89,1672.67,1683.63,-1.49,-0.0884,1270519.18,173422495.8,33361,20240712180000000
399006.SZ,20240715,1,1683.63,1674.89,1679.88,1665.34,1673.01,-10.62,-0.6309,1137060.94,147967570.5,33361,20240715180000000
399006.SZ,20240716,1,1673.01,1671.92,1697.14,1671.31,1696.34,23.33,1.3944,1118128.55,163191498.5,33361,20240716180000000
399006.SZ,20240717,1,1696.34,1691.95,1707.61,1684.94,1696.45,0.11,0.0068,1185409.95,166546722.6,33361,20240717180000000
399006.SZ,20240718,1,1696.45,1680.34,1718.82,1678.56,1717.71,21.26,1.2531,1232801.39,176188858.4,33361,20240718180000000
399006.SZ,20240719,1,1717.71,1706.84,1731.13,1706.58,1725.49,7.78,0.4528,1128044.11,163343761.9,33361,20240719180000000
399006.SZ,20240722,1,1725.49,1729.28,1735.6,1713.37,1723.91,-1.57,-0.0912,1167348.15,159536486.0,33361,20240722180000000
399006.SZ,20240723,1,1723.91,1721.93,1722.08,1671.44,1671.44,-52.47,-3.0437,1292228.29,166042040.5,33361,20240723180000000
399006.SZ,20240724,1,1671.44,1666.62,1682.96,1645.75,1650.91,-20.54,-1.2286,1256195.72,160531751.1,33361,20240724180000000
399006.SZ,20240725,1,1650.91,1641.68,1658.13,1638.54,1644.45,-6.45,-0.3909,1131677.57,149046343.4,33361,20240725180000000
399006.SZ,20240726,1,1644.45,1649.34,1670.21,1646.63,1659.53,15.08,0.917,1206018.99,152753057.9,33361,20240726180000000
399006.SZ,20240729,1,1659.53,1653.39,1653.39,1634.51,1635.67,-23.86,-1.4377,1257799.55,157247434.3,33361,20240729180000000
399006.SZ,20240730,1,1635.67,1629.18,1637.21,1621.94,1630.95,-4.72,-0.2888,1277329.92,155469912.8,33361,20240730180000000
399006.SZ,20240731,1,1630.95,1623.04,1689.49,1623.04,1688.14,57.19,3.5066,1767225.1,223936183.3,33361,20240731180000000
399006.SZ,20240801,1,1688.14,1690.22,1694.59,1663.08,1665.97,-22.17,-1.3132,1529880.2,199016642.5,33361,20240801180000000
399006.SZ,20240802,1,1665.97,1649.84,1671.36,1635.44,1638.3,-27.67,-1.6608,1525714.33,192044651.3,33361,20240802180000000
399006.SZ,20240805,1,1638.3,1621.19,1656.09,1607.24,1607.29,-31.02,-1.8932,1609755.17,191997161.5,33361,20240805180000000
399006.SZ,20240806,1,1607.29,1628.12,1638.48,1612.0,1627.36,20.07,1.2485,1350727.28,156066994.0,33361,20240806180000000
399006.SZ,20240807,1,1627.36,1624.06,1632.64,1618.39,1620.33,-7.02,-0.4316,1272740.48,149033939.6,33361,20240807180000000
399006.SZ,20240808,1,1620.33,1611.26,1628.66,1598.68,1611.51,-8.82,-0.5445,1407376.8,155754578.5,33361,20240808180000000
399006.SZ,20240809,1,1611.51,1621.84,1628.53,1595.64,1595.64,-15.87,-0.9846,1253981.6,138758650.3,33361,20240809180000000
399006.SZ,20240812,1,1595.64,1596.41,1601.85,1589.09,1592.39,-3.25,-0.2035,1242018.43,129209226.0,33361,20240812180000000
399006.SZ,20240813,1,1592.39,1592.04,1607.26,1587.52,1607.19,14.79,0.9289,1122754.93,121896298.1,33361,20240813180000000
399006.SZ,20240814,1,1607.19,1606.44,1606.44,1584.33,1584.33,-22.86,-1.4222,1232585.97,129270008.2,33361,20240814180000000
399006.SZ,20240815,1,1584.33,1581.15,1608.95,1581.05,1592.71,8.38,0.5291,1618880.01,159307585.8,33361,20240815180000000
399006.SZ,20240816,1,1592.71,1594.51,1603.43,1587.41,1591.46,-1.25,-0.0784,1725901.82,175681165.2,33361,20240816180000000
399006.SZ,20240819,1,1591.46,1589.21,1608.27,1588.22,1589.29,-2.17,-0.1366,1636091.0,167349091.1,33361,20240819180000000
399006.SZ,20240820,1,1589.29,1590.17,1591.88,1565.43,1567.97,-21.32,-1.3414,1632510.88,156885838.5,33361,20240820180000000
399006.SZ,20240821,1,1567.97,1561.24,1572.47,1556.93,1558.51,-9.46,-0.6031,1461181.0,148705212.7,33361,20240821180000000
399006.SZ,20240822,1,1558.51,1559.68,1563.37,1544.91,1546.63,-11.88,-0.7623,1495849.81,154461678.8,33361,20240822180000000
399006.SZ,20240823,1,1546.63,1540.52,1555.01,1537.78,1546.9,0.27,0.0176,1400197.3,144714752.5,33361,20240823180000000
399006.SZ,20240826,1,1546.9,1550.04,1557.91,1540.52,1545.31,-1.59,-0.103,1367193.44,149063972.3,33361,20240826180000000
399006.SZ,20240827,1,1545.31,1537.81,1541.93,1526.61,1530.74,-14.57,-0.9425,1337547.48,139798364.3,33361,20240827180000000
399006.SZ,20240828,1,1530.74,1526.67,1534.54,1522.48,1531.45,0.71,0.0461,1235430.83,129238024.1,33361,20240828180000000
399006.SZ,20240829,1,1531.45,1512.37,1551.54,1512.17,1541.4,9.95,0.6497,1438496.81,165397084.1,33361,20240829180000000
399006.SZ,20240830,1,1541.4,1543.89,1601.16,1543.89,1580.46,39.06,2.5341,2017268.5,227965941.3,33361,20240830180000000
399006.SZ,20240902,1,1580.46,1577.44,1581.87,1536.53,1536.95,-43.51,-2.753,1614145.95,176805149.0,33361,20240902180000000
399006.SZ,20240903,1,1536.95,1533.57,1561.86,1533.46,1556.32,19.37,1.2603,1387503.35,148965411.9,33361,20240903180000000
399006.SZ,20240904,1,1556.32,1541.9,1569.89,1540.17,1554.64,-1.68,-0.108,1374513.88,154054141.0,33361,20240904180000000
399006.SZ,20240905,1,1554.64,1554.88,1576.03,1554.88,1564.72,10.08,0.6486,1371234.66,147944473.0,33361,20240905180000000
399006.SZ,20240906,1,1564.72,1564.33,1566.57,1537.38,1538.07,-26.65,-1.7032,1392708.95,146294611.3,33361,20240906180000000
399006.SZ,20240909,1,1538.07,1528.65,1547.73,1526.24,1539.04,0.97,0.0628,1178736.64,123532845.6,33361,20240909180000000
399006.SZ,20240910,1,1539.04,1540.21,1551.61,1522.88,1539.98,0.94,0.0612,1266805.39,135542269.1,33361,20240910180000000
399006.SZ,20240911,1,1539.98,1539.85,1563.09,1535.62,1558.33,18.35,1.1914,1128265.87,126571389.0,33361,20240911180000000
399006.SZ,20240912,1,1558.33,1566.4,1577.17,1551.03,1551.81,-6.51,-0.418,1253301.6,136809185.7,33361,20240912180000000
399006.SZ,20240913,1,1551.81,1552.28,1556.66,1535.17,1535.17,-16.65,-1.0726,1259529.7,133804834.4,33361,20240913180000000
399006.SZ,20240918,1,1535.17,1533.38,1540.08,1522.54,1533.47,-1.7,-0.1105,1142346.84,113051133.2,33361,20240918180000000
399006.SZ,20240919,1,1533.47,1543.32,1565.21,1520.72,1546.47,13.0,0.8478,1338670.91,144147765.9,33361,20240919180000000
399006.SZ,20240920,1,1546.47,1546.77,1546.77,1525.68,1536.6,-9.87,-0.6385,1300568.1,138633349.9,33361,20240920180000000
399006.SZ,20240923,1,1536.6,1538.05,1548.41,1528.94,1530.51,-6.09,-0.3965,1221255.84,135566383.5,33361,20240923180000000
399006.SZ,20240924,1,1530.51,1545.9,1616.07,1532.52,1615.32,84.82,5.5417,1958983.58,230005047.7,33361,20240924180000000
399006.SZ,20240925,1,1615.32,1652.83,1679.64,1639.68,1641.54,26.22,1.6232,2375410.61,277723518.2,33361,20240925180000000
399006.SZ,20240926,1,1641.54,1638.53,1716.01,1625.66,1714.14,72.6,4.4228,2261730.43,270723822.1,33361,20240926180000000
399006.SZ,20240927,1,1714.14,1751.33,1919.79,1751.33,1885.49,171.35,9.996,3318817.13,439464381.9,33361,20240927180000000
399006.SZ,20240930,1,1885.49,1994.26,2182.39,1966.34,2175.09,289.6,15.3593,4783214.02,674726242.6,33361,20240930180000000
399006.SZ,20241008,1,2175.09,2576.22,2576.22,2336.44,2550.28,375.19,17.2494,5683952.18,968726100.9,33361,20241008180000000
399006.SZ,20241009,1,2550.28,2426.75,2514.29,2278.82,2280.1,-270.18,-10.5941,5170177.91,925417600.0,33361,20241009180000000
399006.SZ,20241010,1,2280.1,2291.22,2327.6,2181.08,2212.91,-67.19,-2.9467,3707480.54,633252194.8,33361,20241010180000000
399006.SZ,20241011,1,2212.91,2173.71,2191.4,2066.58,2100.87,-112.04,-5.0629,3080484.01,489125606.5,33361,20241011180000000
399006.SZ,20241014,1,2100.87,2119.39,2163.27,2062.45,2155.4,54.53,2.5957,3048220.28,501816953.5,33361,20241014180000000
399006.SZ,20241015,1,2155.4,2139.65,2175.95,2085.82,2085.99,-69.42,-3.2206,3405621.61,580661564.6,33361,20241015180000000
399006.SZ,20241016,1,2085.99,2037.74,2081.32,2026.52,2039.95,-46.04,-2.2069,2792612.69,467443391.6,33361,20241016180000000
399006.SZ,20241017,1,2039.95,2057.96,2081.09,2031.99,2033.48,-6.47,-0.3169,3117920.11,525535954.1,33361,20241017180000000
399006.SZ,20241018,1,2033.48,2027.65,2273.0,2027.65,2195.1,161.62,7.9477,3940637.85,723220587.3,33361,20241018180000000
399006.SZ,20241021,1,2195.1,2211.39,2266.6,2182.23,2210.34,15.23,0.694,4221907.3,779790361.6,33361,20241021180000000
399006.SZ,20241022,1,2210.34,2205.4,2226.93,2180.0,2216.99,6.65,0.3011,3934910.43,681283421.5,33361,20241022180000000
399006.SZ,20241023,1,2216.99,2202.82,2252.52,2186.18,2205.3,-11.69,-0.5272,3640396.46,636530072.4,33361,20241023180000000
399006.SZ,20241024,1,2205.3,2187.24,2203.02,2168.24,2175.1,-30.21,-1.3698,2818309.87,498240139.5,33361,20241024180000000
399006.SZ,20241025,1,2175.1,2190.39,2277.17,2180.22,2238.9,63.8,2.9333,3222556.04,583754159.5,33361,20241025180000000
399006.SZ,20241028,1,2238.9,2228.08,2236.47,2198.89,2229.12,-9.78,-0.4368,3461394.25,575603204.3,33361,20241028180000000
399006.SZ,20241029,1,2229.12,2231.82,2239.26,2175.81,2177.31,-51.81,-2.3243,3719193.97,631639273.9,33361,20241029180000000
399006.SZ,20241030,1,2177.31,2156.28,2179.94,2127.63,2151.51,-25.79,-1.1845,3275221.48,556470811.5,33361,20241030180000000
399006.SZ,20241031,1,2151.51,2145.66,2204.86,2130.27,2164.46,12.95,0.6018,3716647.86,648857390.7,33361,20241031180000000
399006.SZ,20241101,1,2164.46,2149.94,2166.52,2120.73,2123.74,-40.72,-1.8815,3728038.71,600618206.7,33361,20241101180000000
399006.SZ,20241104,1,2123.74,2122.98,2187.38,2122.98,2185.98,62.25,2.931,2547341.09,432571054.1,33361,20241104180000000
399006.SZ,20241105,1,2185.98,2184.9,2301.99,2172.52,2289.84,103.86,4.751,3508371.06,638795092.7,33361,20241105180000000
399006.SZ,20241106,1,2289.84,2290.67,2360.88,2247.04,2265.83,-24.01,-1.0485,4030301.77,728928556.6,33361,20241106180000000
399006.SZ,20241107,1,2265.83,2244.96,2350.76,2240.25,2350.76,84.93,3.7482,4059042.23,678138690.6,33361,20241107180000000
399006.SZ,20241108,1,2350.76,2396.87,2402.38,2317.51,2321.59,-29.17,-1.241,4137692.11,747609087.7,33361,20241108180000000
399006.SZ,20241111,1,2321.59,2298.62,2393.58,2296.32,2392.44,70.86,3.0521,3775295.97,706763481.6,33361,20241111180000000
399006.SZ,20241112,1,2392.44,2416.21,2448.2,2362.57,2390.8,-1.64,-0.0685,3787541.57,707260634.0,33361,20241112180000000
399006.SZ,20241113,1,2390.8,2367.16,2427.16,2345.06,2417.25,26.45,1.1063,2998090.57,561278093.0,33361,20241113180000000
399006.SZ,20241114,1,2417.25,2411.29,2419.69,2331.68,2334.96,-82.29,-3.4042,2707886.88,494484895.7,33361,20241114180000000
399006.SZ,20241115,1,2334.96,2318.94,2338.56,2243.62,2243.62,-91.34,-3.912,2893308.99,518610190.5,33361,20241115180000000
399006.SZ,20241118,1,2243.62,2244.32,2254.92,2173.18,2190.95,-52.67,-2.3475,2835183.99,466115253.9,33361,20241118180000000
399006.SZ,20241119,1,2190.95,2200.13,2261.59,2173.45,2256.61,65.66,2.9967,2441995.01,409157860.1,33361,20241119180000000
399006.SZ,20241120,1,2256.61,2242.6,2283.75,2239.77,2267.85,11.25,0.4984,2886812.52,465811764.1,33361,20241120180000000
399006.SZ,20241121,1,2267.85,2254.27,2281.16,2248.38,2265.87,-1.99,-0.0877,2823206.26,463565223.4,33361,20241121180000000
399006.SZ,20241122,1,2265.87,2257.95,2269.26,2175.57,2175.57,-90.29,-3.985,3015717.28,489001762.9,33361,20241122180000000
399006.SZ,20241125,1,2175.57,2184.1,2193.68,2140.48,2175.18,-0.39,-0.0178,2515759.07,398471227.6,33361,20241125180000000
