交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万元),持仓量,arima_pred_logret,arima_true_logret,arima_pred_price
2006-01-19,985.23,992.27,978.28,991.22,7.6,0.77,,-1.27,264556.09,1271486.23,,0.0025485969214445697,0.007696864069713705,986.1300480956601
2006-01-20,991.57,994.5,987.06,993.34,2.12,0.21,,-1.06,261470.62,1292989.04,,4.918089943382626e-06,0.002136494544296319,991.2248749211013
2006-01-23,993.74,997.33,989.34,996.16,2.82,0.28,,-0.78,225460.19,1145929.44,,0.004713218339354093,0.0028348850350283783,998.0328788991953
2006-01-24,997.79,1006.15,993.39,999.09,2.93,0.29,,-0.49,241979.91,1391423.98,,0.002884124290327446,0.0029369774275318505,999.037196354582
2006-01-25,998.83,1009.65,989.51,1009.6,10.5,1.05,,0.56,218007.58,1164419.74,,0.0043750663073085,0.010464627106173019,1003.4706608502219
2006-02-06,1013.43,1033.35,1012.81,1033.23,23.64,2.34,,2.91,250387.71,1346697.82,,0.0033623031407595543,0.023135605017846395,1013.0002944578949
2006-02-07,1034.68,1038.5,1019.94,1029.94,-3.3,-0.32,,2.58,329547.87,1766925.78,,0.006491236886603624,-0.0031892697050359686,1039.9587560360603
2006-02-08,1028.45,1033.4,1022.94,1033.07,3.13,0.3,,2.9,269867.29,1369251.52,,0.0008125015049139546,0.0030344035187894747,1030.7771678539864
2006-02-09,1033.19,1033.19,1017.05,1019.6,-13.47,-1.3,,1.55,238396.01,1211506.72,,0.005903315378545835,-0.01312455811658797,1039.1865742885464
2006-02-10,1019.42,1032.6,1018.48,1032.34,12.74,1.25,,2.82,220244.53,1141175.39,,0.0009408303653322715,0.012417676644727926,1020.5597220375179
2006-02-13,1034.38,1034.64,1021.84,1031.61,-0.72,-0.07,,2.75,221572.98,1145469.55,,0.0023538574739658067,-0.0007073815067615286,1034.7728433846723
2006-02-14,1032.65,1038.81,1030.46,1038.53,6.92,0.67,,3.44,185562.2,973055.93,,0.003459110094922818,0.006685563077964751,1035.1846315226794
2006-02-15,1040.33,1048.34,1038.74,1041.66,3.13,0.3,,3.75,247846.28,1274781.15,,0.0033963617394143363,0.0030093427640203174,1042.0632202078116
2006-02-16,1041.67,1041.67,1019.21,1020.12,-21.54,-2.07,,1.61,261598.92,1340718.37,,0.003336836332778655,-0.020895327064644142,1045.1416545595857
2006-02-17,1020.06,1028.57,1015.99,1020.37,0.25,0.02,,1.63,210268.75,1077412.8,,0.004944832423357729,0.0002450391829915688,1025.1768146985237
2006-02-20,1020.74,1030.05,1020.02,1021.64,1.27,0.12,,1.76,188188.83,1030330.01,,0.0030004490584304216,0.0012438726193773064,1023.4361658426459
2006-02-21,1020.98,1038.94,1014.66,1038.82,17.18,1.68,,3.47,236780.39,1318021.64,,0.0031794194764935054,0.01667627436783281,1024.893391321199
2006-02-22,1039.65,1046.45,1036.38,1037.89,-0.93,-0.09,,3.38,253807.04,1343505.9,,0.0034553728920110292,-0.000895647502221486,1042.4157191653237
2006-02-23,1038.25,1041.59,1029.25,1041.37,3.49,0.34,,3.72,197850.37,1025975.55,,0.003454883888556847,0.0033473478539223223,1041.481990821804
2006-02-24,1041.97,1049.69,1041.97,1049.44,8.07,0.78,,4.53,196761.04,1028638.08,,0.0036359275030897883,0.007719534606255074,1045.1632376135024
2006-02-27,1055.95,1057.22,1045.97,1047.85,-1.6,-0.15,,4.37,228720.99,1252043.9,,0.003987483355246663,-0.0015162426794734785,1053.632978693
2006-02-28,1046.71,1053.72,1033.66,1053.01,5.16,0.49,,4.88,193532.67,1042783.07,,0.004102962760095188,0.004912283899093595,1052.158121515554
2006-03-01,1051.76,1057.69,1049.64,1056.62,3.61,0.34,,5.24,194257.3,1051841.94,,0.00367104934426769,0.003422404425056591,1056.882755859638
2006-03-02,1055.86,1056.05,1034.68,1038.67,-17.95,-1.7,,3.45,248778.61,1374869.29,,0.0037909793357741514,-0.017134085630103435,1060.63322680937
2006-03-03,1037.99,1043.42,1029.56,1041.68,3.01,0.29,,3.75,212005.39,1143714.17,,0.003145255054971269,0.002893745860474084,1041.9420250471965
2006-03-06,1041.66,1044.42,1036.11,1038.87,-2.8,-0.27,,3.47,178709.63,909120.39,,0.0031768842637857897,-0.002701210457432879,1044.994558997353
2006-03-07,1037.93,1037.98,1013.14,1014.97,-23.9,-2.3,,1.09,193365.16,967650.88,,0.0031104937450627604,-0.023274528574204645,1042.1064294743344
2006-03-08,1012.58,1014.97,999.93,1009.27,-5.7,-0.56,,0.53,174630.55,881808.28,,0.0017292822704618933,-0.005631758156567024,1016.7266880930687
2006-03-09,1006.97,1010.91,1002.2,1004.34,-4.93,-0.49,,0.04,127350.99,664005.13,,0.0025519497025710373,-0.004896687889684337,1011.8488954825172
2006-03-10,1004.75,1011.76,1004.69,1008.9,4.55,0.45,,0.49,118879.83,633782.91,,0.0015469335781884744,0.004530019071749436,1005.8948495843699
2006-03-13,1008.8,1020.88,1008.51,1019.86,10.97,1.09,,1.58,117659.11,610194.35,,0.0025820875849046194,0.010804734541706829,1011.5084343181038
2006-03-14,1020.47,1021.65,1012.11,1018.27,-1.59,-0.16,,1.42,113480.3,586159.94,,0.0030001482283177868,-0.001560254078549761,1022.9243255891548
2006-03-15,1018.15,1028.97,1017.08,1028.96,10.69,1.05,,2.49,148420.68,782230.05,,0.001895746718707882,0.010443474509062689,1020.2022129257412
2006-03-16,1028.96,1029.81,1025.52,1027.62,-1.34,-0.13,,2.35,147843.39,793636.0,,0.0031822200790556027,-0.001303134514220261,1032.2395925976805
2006-03-17,1027.64,1029.56,1021.08,1024.02,-3.6,-0.35,,1.99,150019.24,794517.49,,0.001967787882140344,-0.0035093912136119343,1029.6441290586108
2006-03-20,1024.5,1037.91,1019.65,1037.66,13.64,1.33,,3.35,153899.12,824631.57,,0.0017121481564725729,0.013232120423404048,1025.774775744549
2006-03-21,1037.95,1047.05,1036.24,1040.76,3.1,0.3,,3.66,190776.62,1027157.99,,0.0034188233240429098,0.0029830374022399297,1041.2136473953703
2006-03-22,1041.14,1047.94,1036.71,1047.67,6.91,0.66,,4.35,186405.75,1003454.19,,0.002025422606029406,0.006617435313591713,1042.8701150474435
2006-03-23,1047.35,1049.33,1042.83,1048.54,0.87,0.08,,4.44,204678.85,1082504.98,,0.0026349004011793128,0.0008300695540564007,1050.4341461289562
2006-03-24,1049.12,1051.76,1041.23,1042.6,-5.94,-0.57,,3.85,200982.37,1103190.03,,0.0019362945355317074,-0.0056811270180077145,1050.5722491538036
2006-03-27,1042.63,1050.71,1037.08,1050.71,8.11,0.78,,4.65,171340.7,920178.82,,0.0014517743641871232,0.007748532779981332,1044.1147192013127
2006-03-28,1050.07,1056.52,1048.64,1055.98,5.27,0.5,,5.18,222739.99,1063050.75,,0.0018847262579329196,0.0050031195789284055,1052.692168061816
2006-03-29,1058.74,1074.04,1057.68,1065.29,9.31,0.88,,6.11,305263.45,1588211.05,,0.0017770527643580318,0.008777816853050346,1057.8582005145483
2006-03-30,1065.84,1067.99,1055.14,1055.63,-9.66,-0.91,,5.14,220124.94,1208993.08,,0.001918569883878559,-0.00910931746462662,1067.3357951845794
2006-03-31,1053.85,1061.47,1050.22,1061.09,5.45,0.52,,5.69,222761.9,1204567.24,,0.0011943265051566328,0.005158936571345585,1056.8915200721135
2006-04-03,1061.96,1079.37,1061.96,1079.32,18.23,1.72,,7.5,277297.61,1570315.69,,0.0016902201094480204,0.017034531535975006,1062.8849921945516
2006-04-04,1080.86,1089.37,1076.2,1089.37,10.05,0.93,,8.5,311487.57,1752521.83,,0.0021041870211961095,0.009268334287370728,1081.5934822127604
2006-04-05,1091.18,1100.56,1089.55,1099.97,10.6,0.97,,9.56,329369.14,1853958.8,,0.0017320859845387565,0.00968335921125174,1091.2585175742392
2006-04-06,1102.54,1109.68,1097.32,1103.24,3.27,0.3,,9.89,361670.49,1968781.35,,0.003288404204506496,0.002968398292584773,1103.5930998162696
2006-04-07,1102.94,1105.1,1091.89,1103.15,-0.08,-0.01,,9.88,325708.6,1776010.37,,0.0028277690658253755,-8.158122548529434e-05,1106.3641230116068
2006-04-10,1104.32,1118.08,1100.69,1117.91,14.76,1.34,,11.35,320675.2,1724647.09,,0.002221881071086315,0.013291146825838318,1105.603793112322
2006-04-11,1120.16,1126.09,1112.01,1123.31,5.4,0.48,,11.88,356075.2,1979670.83,,0.0026335942059944857,0.00481881336899459,1120.8580015147777
2006-04-12,1123.78,1123.78,1116.15,1117.07,-6.23,-0.56,,11.26,303338.45,1599114.15,,0.002616362652081099,-0.005570497983221401,1126.2528344130058
2006-04-13,1116.84,1122.39,1093.51,1093.93,-23.15,-2.07,,8.96,338241.46,1719008.49,,0.0021578825876732172,-0.020932469405988918,1119.483108568315
2006-04-14,1091.69,1118.67,1091.67,1118.61,24.68,2.26,,11.42,335279.62,1678253.2,,0.0004835263669938526,0.022310126533636065,1094.459071898444
2006-04-17,1120.19,1129.15,1114.53,1124.41,5.81,0.52,,11.99,357045.48,1834916.17,,0.0016070731628460891,0.005171610531347959,1120.4091333929712
2006-04-18,1127.51,1135.45,1119.27,1131.28,6.87,0.61,,12.68,323172.23,1740345.74,,0.0013459731502897757,0.006091281374533075,1125.9244446421944
2006-04-19,1135.61,1140.41,1125.2,1138.24,6.96,0.62,,13.37,343228.98,1936496.0,,0.0014827414327896974,0.00613347476056969,1132.958639915019
2006-04-20,1139.64,1142.54,1127.09,1134.38,-3.86,-0.34,,12.99,378856.51,2156123.37,,0.001882079174251904,-0.003396963603090164,1140.3842750140163
2006-04-21,1133.21,1152.89,1127.65,1149.16,14.78,1.3,,14.46,407729.1,2275069.71,,0.002686808546692107,0.01294499452022535,1137.4319600593897
2006-04-24,1156.91,1160.58,1135.75,1142.7,-6.46,-0.56,,13.82,459362.19,2624589.63,,0.0029374816476080046,-0.005637357524557629,1152.5405992033486
2006-04-25,1139.5,1149.54,1123.1,1141.93,-0.77,-0.07,,13.74,386111.25,2288523.27,,0.0022727993962631567,-0.0006740697873661716,1145.30008148267
2006-04-26,1142.9,1162.02,1142.07,1155.73,13.8,1.21,,15.11,418243.01,2547617.16,,0.0018612904842156682,0.012012365572857675,1144.0574427228953
2006-04-27,1157.38,1159.9,1145.26,1155.27,-0.46,-0.04,,15.07,319804.51,1886252.09,,0.0016738582733922696,-0.00039809606756779914,1157.6661481890815
2006-04-28,1143.59,1173.88,1133.19,1172.35,17.08,1.48,,16.77,408018.58,2434300.93,,0.0026209113773820935,0.014676198496152537,1158.3018316324428
2006-05-08,1179.58,1218.86,1179.58,1218.45,46.1,3.93,,21.36,449128.21,2653631.49,,0.003961276439880547,0.038569277798328194,1177.003212680437
2006-05-09,1226.32,1252.76,1222.68,1251.61,33.17,2.72,,24.66,559938.61,3311191.63,,0.007043486345607804,0.026851163370826825,1227.0624311025442
2006-05-10,1257.98,1273.68,1243.47,1265.93,14.32,1.14,,26.09,556670.43,3356825.82,,0.009421989363961027,0.011376307380465356,1263.4583861397805
2006-05-11,1267.22,1294.87,1254.35,1255.04,-10.9,-0.86,,25.0,611337.25,3729960.75,,0.006856636854083348,-0.008639585348437784,1274.639848302801
2006-05-12,1255.23,1296.38,1252.68,1296.26,41.22,3.28,,29.11,549203.31,3426184.39,,0.0006936445827324146,0.03231575050728708,1255.9108536936687
2006-05-15,1312.14,1352.41,1301.8,1352.16,55.9,4.31,,34.68,735340.05,4576818.8,,0.009763374647090116,0.04222011872095788,1308.9778555887488
2006-05-16,1368.13,1387.4,1322.14,1331.13,-21.03,-1.56,,32.58,796581.7,5091639.67,,0.006875460988010957,-0.015675108246437475,1361.4887563306343
2006-05-17,1331.69,1356.13,1306.87,1335.52,4.4,0.33,,33.02,618232.87,3913382.64,,-0.002343591555474949,0.0032925235526919394,1328.0140276821523
2006-05-18,1322.65,1340.52,1301.11,1331.2,-4.32,-0.32,,32.59,520563.63,3183285.21,,0.009889289199367518,-0.0032399380354819485,1348.792864939981
2006-05-19,1334.07,1371.22,1329.32,1366.1,34.9,2.62,,36.07,671238.69,3622235.99,,-0.0005321034526959726,0.02587917382649696,1330.4918523043964
2006-05-22,1366.32,1387.57,1360.35,1373.67,7.58,0.55,,36.82,662621.72,3819887.55,,0.012971644204547474,0.005526025369809062,1383.9359941378832
2006-05-23,1365.1,1365.1,1316.55,1317.65,-56.02,-4.08,,31.24,568723.88,3274775.12,,0.0002454378501830319,-0.04163614333596932,1374.0071919898069
2006-05-24,1325.68,1351.31,1277.33,1308.24,-9.41,-0.71,,30.3,511766.32,3109681.56,,0.001306258024290594,-0.007167124503145494,1319.3723155350501
2006-05-25,1304.7,1316.48,1285.73,1307.7,-0.55,-0.04,,30.25,340464.36,2048255.66,,0.0057460479872112604,-0.0004128535116789678,1315.7788483684922
2006-05-26,1312.24,1331.45,1309.46,1331.02,23.32,1.78,,32.57,363856.65,2174199.2,,0.00347072696079813,0.01767569666577895,1312.2465550081965
2006-05-29,1339.9,1366.84,1330.63,1366.29,35.27,2.65,,36.09,444800.11,2710062.73,,0.009718862443325742,0.02615347170260751,1344.019066036534
2006-05-30,1375.3,1384.68,1360.55,1378.76,12.46,0.91,,37.33,447610.27,2899243.09,,0.007017366961159388,0.009085507207076127,1375.9114775418177
2006-05-31,1377.45,1386.94,1355.01,1365.45,-13.31,-0.97,,36.0,473358.83,2935969.22,,0.005814077732321131,-0.009700499868511514,1386.7995664993848
2006-06-01,1364.18,1403.27,1362.94,1402.88,37.43,2.74,,39.73,534934.53,3138349.27,,0.0018989079921929225,0.027043221820078678,1368.0453272819352
2006-06-02,1406.62,1411.78,1382.0,1390.12,-12.76,-0.91,,38.46,641091.62,3740732.36,,0.01340439459642725,-0.009137192105797887,1421.811355308672
2006-06-05,1391.46,1403.3,1362.72,1403.16,13.05,0.94,,39.76,551018.19,2978474.15,,0.0007500114888899633,0.009336761606538957,1391.1629970519296
2006-06-06,1400.27,1413.11,1391.9,1399.14,-4.02,-0.29,,39.36,468352.78,2649785.53,,0.011109392791386787,-0.002869073801934796,1418.8351651556302
